mean_RCQ,mean_RD,mean_WSP,mean_SQ,skill_diversity,skill_coverage,quantity_of_fav_rotas,control,size
2.0,28.0,0.3076923076923077,4.0,1.0,8,1,True,2
1.5,11.0,0.2692307692307693,3.0,1.0,6,1,True,2
2.5,10.0,0.2692307692307693,2.0,1.0,4,1,True,2
3.0,23.0,0.3076923076923077,2.5,0.8,4,2,True,2
2.5,16.0,0.34615384615384615,1.5,1.0,3,0,True,2
4.0,9.0,0.2692307692307693,2.5,1.0,5,0,True,2
4.0,24.0,0.3076923076923077,2.0,1.0,4,0,True,2
2.5,18.0,0.42307692307692313,1.5,1.0,3,1,True,2
2.5,24.0,0.2692307692307693,2.0,0.75,3,1,True,2
3.0,18.0,0.23076923076923078,1.0,1.0,2,1,True,2
2.0,22.0,0.34615384615384615,4.5,0.7777777777777778,7,1,True,2
4.0,11.0,0.3076923076923077,2.5,1.0,5,0,True,2
3.0,20.0,0.2692307692307693,2.5,0.8,4,0,True,2
2.5,0.0,0.38461538461538464,2.0,1.0,4,1,True,2
3.5,20.0,0.3076923076923077,4.0,1.0,8,1,True,2
1.0,27.0,0.34615384615384615,2.5,0.8,4,2,True,2
2.0,21.0,0.3076923076923077,3.0,0.8333333333333334,5,1,True,2
2.0,25.0,0.3076923076923077,3.0,0.8333333333333334,5,2,True,2
3.0,16.0,0.34615384615384615,2.0,0.75,3,0,True,2
1.0,11.0,0.15384615384615385,5.0,0.9,9,2,True,2
4.0,23.0,0.2692307692307693,2.0,1.0,4,0,True,2
1.5,31.0,0.3076923076923077,2.5,1.0,5,2,True,2
3.0,15.0,0.34615384615384615,2.0,1.0,4,1,True,2
4.0,18.0,0.3076923076923077,2.5,1.0,5,2,True,2
1.5,26.0,0.3076923076923077,3.5,1.0,7,1,True,2
3.5,32.0,0.34615384615384615,2.0,1.0,4,0,True,2
2.5,18.0,0.34615384615384615,3.0,0.6666666666666666,4,1,True,2
1.5,26.0,0.34615384615384615,3.0,0.6666666666666666,4,1,True,2
1.5,21.0,0.3076923076923077,2.5,1.0,5,1,True,2
3.0,28.0,0.3076923076923077,3.0,1.0,6,0,True,2
2.5,27.0,0.3076923076923077,3.0,0.8333333333333334,5,1,True,2
4.0,21.0,0.34615384615384615,2.5,1.0,5,0,True,2
3.5,11.0,0.15384615384615385,5.0,0.9,9,0,True,2
3.0,12.0,0.3076923076923077,1.5,1.0,3,1,True,2
3.5,28.0,0.34615384615384615,3.0,0.8333333333333334,5,1,True,2
2.0,10.0,0.11538461538461539,5.0,0.8,8,1,True,2
2.5,25.0,0.3076923076923077,4.0,0.875,7,2,True,2
2.0,34.0,0.2692307692307693,4.0,0.875,7,2,True,2
1.0,24.0,0.2692307692307693,3.5,1.0,7,2,True,2
2.0,23.0,0.34615384615384615,3.0,1.0,6,2,True,2
2.5,17.0,0.2692307692307693,3.0,0.8333333333333334,5,1,True,2
3.0,12.0,0.38461538461538464,2.0,1.0,4,1,True,2
4.0,15.0,0.23076923076923078,2.5,0.8,4,1,True,2
4.0,13.0,0.2692307692307693,3.5,1.0,7,0,True,2
3.0,26.0,0.34615384615384615,2.5,0.8,4,1,True,2
3.0,26.0,0.34615384615384615,1.5,1.0,3,0,True,2
2.0,15.0,0.42307692307692313,3.5,1.0,7,2,True,2
4.0,20.0,0.34615384615384615,3.5,0.5714285714285714,4,0,True,2
2.0,18.0,0.23076923076923078,3.5,1.0,7,2,True,2
1.5,25.0,0.34615384615384615,1.5,1.0,3,2,True,2
1.5,13.0,0.34615384615384615,3.5,1.0,7,1,True,2
4.0,19.0,0.2692307692307693,3.0,0.8333333333333334,5,1,True,2
3.0,30.0,0.34615384615384615,1.5,1.0,3,0,True,2
2.5,23.0,0.34615384615384615,4.5,0.6666666666666666,6,0,True,2
2.5,22.0,0.3076923076923077,4.5,0.8888888888888888,8,1,True,2
2.0,14.0,0.23076923076923078,3.5,0.8571428571428571,6,1,True,2
2.5,23.0,0.11538461538461539,1.5,1.0,3,1,True,2
1.0,16.0,0.2692307692307693,3.5,1.0,7,2,True,2
2.0,22.0,0.34615384615384615,3.5,1.0,7,1,True,2
3.0,18.0,0.15384615384615385,3.5,0.8571428571428571,6,0,True,2
3.5,12.0,0.38461538461538464,2.5,1.0,5,0,True,2
3.0,12.0,0.3076923076923077,3.0,0.6666666666666666,4,1,True,2
3.5,19.0,0.2692307692307693,4.5,0.8888888888888888,8,1,True,2
3.0,6.0,0.23076923076923078,1.0,1.0,2,0,True,2
4.0,23.0,0.34615384615384615,1.5,0.6666666666666666,2,0,True,2
2.0,25.0,0.2692307692307693,3.5,1.0,7,1,True,2
2.5,11.0,0.19230769230769232,1.5,1.0,3,1,True,2
2.5,22.0,0.34615384615384615,3.5,1.0,7,1,True,2
2.5,21.0,0.3076923076923077,3.0,1.0,6,1,True,2
2.5,22.0,0.34615384615384615,3.0,1.0,6,1,True,2
1.5,18.0,0.3076923076923077,2.5,1.0,5,1,True,2
1.0,24.0,0.2692307692307693,4.5,0.7777777777777778,7,2,True,2
4.0,18.0,0.15384615384615385,2.0,0.75,3,1,True,2
3.0,11.0,0.15384615384615385,3.0,1.0,6,1,True,2
2.5,19.0,0.2692307692307693,3.0,0.8333333333333334,5,1,True,2
2.0,25.0,0.3076923076923077,3.5,0.8571428571428571,6,1,True,2
3.0,11.0,0.23076923076923078,3.5,0.8571428571428571,6,1,True,2
2.0,20.0,0.3076923076923077,4.5,0.8888888888888888,8,2,True,2
2.5,10.0,0.2692307692307693,3.0,1.0,6,2,True,2
1.5,24.0,0.42307692307692313,3.0,1.0,6,2,True,2
2.0,0.0,0.3076923076923077,2.0,1.0,4,2,True,2
2.0,26.0,0.34615384615384615,4.5,1.0,9,1,True,2
3.0,18.0,0.15384615384615385,5.0,1.0,10,0,True,2
2.5,28.0,0.3076923076923077,2.0,0.5,2,1,True,2
2.0,14.0,0.34615384615384615,3.5,1.0,7,1,True,2
1.5,32.0,0.3076923076923077,1.5,1.0,3,2,True,2
1.0,18.0,0.42307692307692313,2.5,1.0,5,2,True,2
3.5,30.0,0.3076923076923077,5.0,0.8,8,0,True,2
3.5,21.0,0.3076923076923077,4.0,0.875,7,1,True,2
2.5,12.0,0.3076923076923077,4.0,0.875,7,1,True,2
1.5,18.0,0.3076923076923077,1.5,1.0,3,1,True,2
1.0,20.0,0.34615384615384615,2.0,1.0,4,2,True,2
3.5,12.0,0.23076923076923078,3.0,1.0,6,0,True,2
3.5,21.0,0.3076923076923077,4.0,0.875,7,2,True,2
2.0,12.0,0.38461538461538464,3.5,1.0,7,1,True,2
4.0,26.0,0.2692307692307693,4.0,0.875,7,0,True,2
3.0,16.0,0.34615384615384615,3.5,0.8571428571428571,6,0,True,2
2.5,15.0,0.34615384615384615,2.0,1.0,4,1,True,2
1.0,11.0,0.2692307692307693,4.0,0.875,7,2,True,2
4.0,23.0,0.3076923076923077,3.0,1.0,6,0,True,2
2.0,25.0,0.38461538461538464,4.5,0.7777777777777778,7,2,True,2
2.5,22.0,0.2692307692307693,5.0,0.8,8,1,True,2
3.0,15.0,0.2692307692307693,4.5,0.8888888888888888,8,0,True,2
2.5,16.0,0.2692307692307693,1.5,1.0,3,2,True,2
2.0,13.0,0.38461538461538464,3.0,1.0,6,1,True,2
2.5,26.0,0.38461538461538464,1.5,1.0,3,1,True,2
2.5,21.0,0.3076923076923077,3.5,0.8571428571428571,6,2,True,2
1.0,6.0,0.34615384615384615,1.5,0.6666666666666666,2,2,True,2
2.5,24.0,0.23076923076923078,1.5,1.0,3,0,True,2
2.0,26.0,0.34615384615384615,2.5,0.8,4,1,True,2
2.0,23.0,0.3076923076923077,4.5,0.7777777777777778,7,1,True,2
3.0,24.0,0.34615384615384615,2.5,0.8,4,2,True,2
3.5,28.0,0.2692307692307693,2.5,1.0,5,2,True,2
3.0,25.0,0.38461538461538464,3.0,0.6666666666666666,4,1,True,2
3.0,20.0,0.34615384615384615,2.5,1.0,5,1,True,2
4.0,21.0,0.3076923076923077,2.0,1.0,4,0,True,2
3.0,11.0,0.23076923076923078,3.0,1.0,6,1,True,2
2.5,15.0,0.34615384615384615,2.0,1.0,4,1,True,2
3.5,8.0,0.3076923076923077,4.0,0.875,7,1,True,2
1.0,19.0,0.23076923076923078,4.5,0.8888888888888888,8,2,True,2
4.0,18.0,0.34615384615384615,3.0,1.0,6,0,True,2
2.5,20.0,0.3076923076923077,3.0,0.8333333333333334,5,2,True,2
4.0,12.0,0.3076923076923077,2.0,0.75,3,1,True,2
1.5,25.0,0.3076923076923077,2.5,1.0,5,1,True,2
2.0,17.0,0.46153846153846156,4.5,0.8888888888888888,8,1,True,2
4.0,24.0,0.38461538461538464,4.0,1.0,8,0,True,2
4.0,22.0,0.3076923076923077,3.0,1.0,6,0,True,2
2.0,23.0,0.23076923076923078,3.5,0.8571428571428571,6,1,True,2
3.0,29.0,0.3076923076923077,1.5,1.0,3,2,True,2
3.5,24.0,0.34615384615384615,3.0,1.0,6,0,True,2
4.0,11.0,0.34615384615384615,4.0,0.875,7,1,True,2
2.0,21.0,0.2692307692307693,2.0,1.0,4,1,True,2
1.0,12.0,0.3076923076923077,2.5,0.8,4,2,True,2
1.0,22.0,0.38461538461538464,2.0,1.0,4,2,True,2
2.0,28.0,0.34615384615384615,3.0,1.0,6,2,True,2
2.5,19.0,0.2692307692307693,2.5,1.0,5,0,True,2
4.0,26.0,0.34615384615384615,2.0,1.0,4,1,True,2
2.5,22.0,0.3076923076923077,3.0,1.0,6,0,True,2
1.0,22.0,0.3076923076923077,1.5,1.0,3,2,True,2
3.0,22.0,0.2692307692307693,3.0,1.0,6,1,True,2
4.0,27.0,0.3076923076923077,3.5,0.8571428571428571,6,0,True,2
4.0,23.0,0.2692307692307693,1.5,1.0,3,1,True,2
1.5,26.0,0.38461538461538464,3.0,1.0,6,1,True,2
2.5,20.0,0.38461538461538464,1.5,1.0,3,1,True,2
3.0,23.0,0.34615384615384615,2.0,1.0,4,0,True,2
2.0,19.0,0.34615384615384615,1.0,1.0,2,2,True,2
2.0,22.0,0.3076923076923077,2.5,0.8,4,0,True,2
2.5,22.0,0.34615384615384615,2.5,1.0,5,1,True,2
2.5,32.0,0.34615384615384615,3.0,0.6666666666666666,4,1,True,2
3.5,18.0,0.3076923076923077,1.0,1.0,2,1,True,2
1.0,21.0,0.34615384615384615,3.0,0.8333333333333334,5,2,True,2
2.5,18.0,0.2692307692307693,5.0,0.8,8,1,True,2
4.0,19.0,0.42307692307692313,3.0,0.6666666666666666,4,0,True,2
1.5,23.0,0.42307692307692313,4.0,1.0,8,2,True,2
2.5,17.0,0.3076923076923077,1.0,1.0,2,2,True,2
3.0,26.0,0.3076923076923077,2.5,1.0,5,1,True,2
3.5,10.0,0.11538461538461539,3.5,1.0,7,0,True,2
1.5,16.0,0.2692307692307693,3.0,1.0,6,1,True,2
3.0,23.0,0.2692307692307693,1.5,1.0,3,1,True,2
4.0,27.0,0.34615384615384615,2.0,1.0,4,1,True,2
2.5,25.0,0.3076923076923077,3.5,0.8571428571428571,6,1,True,2
2.0,12.0,0.3076923076923077,2.5,1.0,5,1,True,2
2.5,29.0,0.3076923076923077,1.0,1.0,2,2,True,2
2.0,30.0,0.34615384615384615,3.0,0.8333333333333334,5,1,True,2
2.5,9.0,0.2692307692307693,2.0,1.0,4,1,True,2
2.5,21.0,0.42307692307692313,3.0,1.0,6,1,True,2
4.0,10.0,0.23076923076923078,2.5,0.8,4,2,True,2
2.0,11.0,0.15384615384615385,3.0,1.0,6,1,True,2
4.0,24.0,0.3076923076923077,1.0,1.0,2,1,True,2
2.5,0.0,0.23076923076923078,2.5,1.0,5,1,True,2
3.0,21.0,0.3076923076923077,3.0,1.0,6,0,True,2
1.5,0.0,0.38461538461538464,4.5,1.0,9,1,True,2
4.0,12.0,0.34615384615384615,2.5,1.0,5,0,True,2
2.0,24.0,0.38461538461538464,4.0,1.0,8,2,True,2
3.0,10.0,0.38461538461538464,4.5,1.0,9,1,True,2
3.5,25.0,0.3076923076923077,4.5,0.8888888888888888,8,1,True,2
3.0,30.0,0.34615384615384615,4.0,1.0,8,1,True,2
2.0,11.0,0.34615384615384615,3.0,0.8333333333333334,5,2,True,2
3.5,24.0,0.34615384615384615,3.5,0.8571428571428571,6,0,True,2
2.0,21.0,0.3076923076923077,1.0,1.0,2,1,True,2
1.0,18.0,0.3076923076923077,1.0,1.0,2,2,True,2
4.0,23.0,0.3076923076923077,3.5,0.8571428571428571,6,1,True,2
1.0,21.0,0.38461538461538464,3.0,1.0,6,2,True,2
2.0,13.0,0.3076923076923077,3.5,1.0,7,1,True,2
3.0,18.0,0.2692307692307693,3.0,0.8333333333333334,5,0,True,2
3.5,24.0,0.2692307692307693,3.5,0.8571428571428571,6,0,True,2
3.5,18.0,0.2692307692307693,3.0,1.0,6,0,True,2
4.0,20.0,0.3076923076923077,3.0,1.0,6,0,True,2
3.5,0.0,0.0,3.0,1.0,6,2,True,2
3.0,19.0,0.2692307692307693,2.5,0.8,4,0,True,2
4.0,20.0,0.42307692307692313,3.0,1.0,6,0,True,2
2.5,19.0,0.3076923076923077,2.5,1.0,5,2,True,2
3.5,11.0,0.15384615384615385,4.0,1.0,8,1,True,2
3.5,20.0,0.38461538461538464,4.0,0.875,7,0,True,2
3.5,26.0,0.38461538461538464,4.5,0.8888888888888888,8,1,True,2
3.5,24.0,0.2692307692307693,4.0,0.875,7,1,True,2
4.0,19.0,0.3076923076923077,2.0,1.0,4,1,True,2
1.5,28.0,0.34615384615384615,3.5,0.7142857142857143,5,1,True,2
4.0,11.0,0.34615384615384615,3.0,1.0,6,1,True,2
2.5,23.0,0.34615384615384615,3.5,1.0,7,0,True,2
1.5,24.0,0.2692307692307693,4.0,0.875,7,1,True,2
2.0,28.0,0.3076923076923077,2.5,0.8,4,2,True,2
2.5,23.0,0.23076923076923078,3.0,0.8333333333333334,5,2,True,2
3.0,25.0,0.2692307692307693,4.0,1.0,8,1,True,2
4.0,21.0,0.38461538461538464,3.0,0.8333333333333334,5,1,True,2
3.5,11.0,0.15384615384615385,5.0,0.9,9,1,True,2
2.5,22.0,0.3076923076923077,1.5,1.0,3,2,True,2
4.0,24.0,0.3076923076923077,2.5,0.8,4,0,True,2
2.5,30.0,0.3076923076923077,1.5,1.0,3,2,True,2
4.0,20.0,0.2692307692307693,3.5,0.7142857142857143,5,1,True,2
1.5,19.0,0.3076923076923077,2.5,0.8,4,1,True,2
4.0,22.0,0.3076923076923077,1.5,1.0,3,0,True,2
3.5,27.0,0.2692307692307693,1.0,1.0,2,1,True,2
4.0,27.0,0.3076923076923077,1.5,0.6666666666666666,2,0,True,2
2.0,18.0,0.34615384615384615,3.5,1.0,7,1,True,2
3.0,19.0,0.38461538461538464,3.5,1.0,7,1,True,2
1.5,27.0,0.34615384615384615,3.0,1.0,6,1,True,2
1.5,9.0,0.3076923076923077,2.5,1.0,5,1,True,2
2.5,17.0,0.34615384615384615,2.0,1.0,4,1,True,2
2.5,14.0,0.38461538461538464,2.5,0.8,4,1,True,2
4.0,25.0,0.38461538461538464,2.5,1.0,5,1,True,2
1.5,19.0,0.42307692307692313,4.0,0.875,7,2,True,2
2.5,23.0,0.38461538461538464,3.0,0.8333333333333334,5,1,True,2
4.0,14.0,0.2692307692307693,2.0,1.0,4,1,True,2
3.0,10.0,0.23076923076923078,3.5,0.8571428571428571,6,1,True,2
3.0,22.0,0.42307692307692313,4.0,0.875,7,1,True,2
1.5,24.0,0.2692307692307693,3.5,0.8571428571428571,6,1,True,2
3.5,11.0,0.3076923076923077,3.0,1.0,6,0,True,2
2.5,27.0,0.2692307692307693,3.5,0.8571428571428571,6,1,True,2
2.5,23.0,0.3076923076923077,2.5,0.8,4,1,True,2
3.0,11.0,0.34615384615384615,4.0,1.0,8,0,True,2
2.0,25.0,0.3076923076923077,3.5,1.0,7,1,True,2
2.5,13.0,0.34615384615384615,1.0,1.0,2,1,True,2
4.0,25.0,0.23076923076923078,2.0,1.0,4,0,True,2
4.0,24.0,0.2692307692307693,2.5,1.0,5,2,True,2
2.0,24.0,0.38461538461538464,3.5,1.0,7,2,True,2
3.0,17.0,0.34615384615384615,3.0,0.8333333333333334,5,1,True,2
4.0,19.0,0.2692307692307693,2.5,1.0,5,0,True,2
1.5,11.0,0.3076923076923077,1.5,1.0,3,2,True,2
3.5,31.0,0.34615384615384615,3.0,1.0,6,0,True,2
4.0,11.0,0.2692307692307693,4.0,1.0,8,0,True,2
3.0,24.0,0.3076923076923077,2.5,1.0,5,1,True,2
2.0,26.0,0.3076923076923077,3.0,0.8333333333333334,5,2,True,2
4.0,12.0,0.34615384615384615,3.0,1.0,6,0,True,2
2.0,22.0,0.42307692307692313,3.5,1.0,7,1,True,2
4.0,28.0,0.3076923076923077,2.5,1.0,5,1,True,2
4.0,11.0,0.15384615384615385,3.0,1.0,6,0,True,2
1.0,11.0,0.34615384615384615,2.0,1.0,4,2,True,2
3.0,22.0,0.38461538461538464,4.0,1.0,8,1,True,2
2.0,25.0,0.3076923076923077,3.0,0.8333333333333334,5,2,True,2
1.0,12.0,0.3076923076923077,3.5,0.8571428571428571,6,2,True,2
3.5,25.0,0.3076923076923077,2.5,1.0,5,2,True,2
3.5,13.0,0.34615384615384615,2.0,1.0,4,0,True,2
3.0,15.0,0.34615384615384615,2.5,1.0,5,1,True,2
1.5,18.0,0.34615384615384615,4.5,0.8888888888888888,8,1,True,2
1.5,9.0,0.2692307692307693,3.5,0.8571428571428571,6,2,True,2
1.5,24.0,0.3076923076923077,2.0,1.0,4,2,True,2
2.0,23.0,0.2692307692307693,4.5,0.7777777777777778,7,2,True,2
2.5,19.0,0.3076923076923077,2.5,1.0,5,2,True,2
4.0,20.0,0.3076923076923077,3.0,0.8333333333333334,5,0,True,2
3.5,13.0,0.2692307692307693,4.0,0.75,6,0,True,2
1.5,27.0,0.3076923076923077,3.5,0.8571428571428571,6,1,True,2
4.0,24.0,0.3076923076923077,3.5,0.8571428571428571,6,1,True,2
1.0,27.0,0.3076923076923077,2.5,1.0,5,2,True,2
2.5,25.0,0.3076923076923077,3.5,0.8571428571428571,6,1,True,2
2.5,25.0,0.38461538461538464,2.5,0.8,4,2,True,2
3.5,19.0,0.34615384615384615,2.0,1.0,4,1,True,2
1.5,7.0,0.34615384615384615,1.5,1.0,3,2,True,2
3.0,28.0,0.3076923076923077,3.0,1.0,6,2,True,2
2.0,12.0,0.34615384615384615,2.5,1.0,5,2,True,2
2.0,20.0,0.3076923076923077,1.5,1.0,3,1,True,2
4.0,24.0,0.34615384615384615,2.5,0.8,4,0,True,2
3.5,12.0,0.38461538461538464,1.5,1.0,3,1,True,2
1.5,20.0,0.2692307692307693,2.5,1.0,5,2,True,2
1.0,11.0,0.34615384615384615,3.0,0.8333333333333334,5,2,True,2
3.0,11.0,0.38461538461538464,2.5,0.8,4,2,True,2
2.0,21.0,0.42307692307692313,2.0,1.0,4,2,True,2
3.0,7.0,0.3076923076923077,3.0,1.0,6,1,True,2
1.5,22.0,0.3076923076923077,3.0,0.8333333333333334,5,2,True,2
2.0,19.0,0.38461538461538464,2.5,1.0,5,0,True,2
1.0,24.0,0.2692307692307693,4.5,0.7777777777777778,7,2,True,2
2.5,4.0,0.3076923076923077,2.0,1.0,4,2,True,2
2.0,33.0,0.34615384615384615,2.5,0.8,4,1,True,2
2.5,24.0,0.3076923076923077,3.5,0.7142857142857143,5,1,True,2
2.5,20.0,0.3076923076923077,1.5,1.0,3,1,True,2
2.5,7.0,0.23076923076923078,2.5,1.0,5,1,True,2
2.0,15.0,0.3076923076923077,4.5,0.6666666666666666,6,1,True,2
2.0,10.0,0.3076923076923077,3.0,0.8333333333333334,5,1,True,2
2.5,23.0,0.3076923076923077,4.5,1.0,9,0,True,2
2.0,20.0,0.3076923076923077,3.0,0.8333333333333334,5,1,True,2
3.0,17.0,0.2692307692307693,1.0,1.0,2,1,True,2
3.0,21.0,0.3076923076923077,3.5,1.0,7,0,True,2
2.5,20.0,0.3076923076923077,2.0,1.0,4,1,True,2
2.5,11.0,0.19230769230769232,2.0,1.0,4,2,True,2
3.5,17.0,0.34615384615384615,3.0,0.8333333333333334,5,1,True,2
3.0,23.0,0.3076923076923077,3.0,0.8333333333333334,5,1,True,2
3.0,15.0,0.2692307692307693,2.5,1.0,5,0,True,2
2.5,23.0,0.38461538461538464,3.5,0.7142857142857143,5,1,True,2
3.5,18.0,0.34615384615384615,3.0,0.8333333333333334,5,1,True,2
2.5,25.0,0.38461538461538464,4.0,0.75,6,1,True,2
2.5,15.0,0.23076923076923078,3.0,0.8333333333333334,5,1,True,2
2.5,13.0,0.3076923076923077,2.5,0.8,4,2,True,2
3.5,17.0,0.34615384615384615,4.5,0.8888888888888888,8,0,True,2
3.0,22.0,0.34615384615384615,3.0,1.0,6,0,True,2
2.5,22.0,0.34615384615384615,2.0,1.0,4,1,True,2
3.5,21.0,0.3076923076923077,3.0,0.8333333333333334,5,0,True,2
3.0,16.0,0.34615384615384615,2.0,1.0,4,2,True,2
2.5,13.0,0.3076923076923077,4.5,0.7777777777777778,7,1,True,2
2.5,20.0,0.3076923076923077,2.0,1.0,4,2,True,2
4.0,23.0,0.34615384615384615,4.5,1.0,9,0,True,2
3.5,25.0,0.3076923076923077,4.0,0.875,7,1,True,2
3.5,24.0,0.3076923076923077,2.0,1.0,4,1,True,2
3.5,21.0,0.3076923076923077,3.5,1.0,7,1,True,2
3.5,22.0,0.3076923076923077,3.5,0.7142857142857143,5,2,True,2
2.5,21.0,0.34615384615384615,2.5,1.0,5,1,True,2
2.0,22.0,0.3076923076923077,3.0,0.8333333333333334,5,2,True,2
3.0,21.0,0.38461538461538464,4.0,0.75,6,1,True,2
2.5,10.0,0.3076923076923077,2.5,1.0,5,1,True,2
2.5,9.0,0.23076923076923078,2.5,1.0,5,1,True,2
2.0,30.0,0.3076923076923077,3.5,0.8571428571428571,6,2,True,2
1.0,13.0,0.3076923076923077,3.5,0.8571428571428571,6,2,True,2
2.5,19.0,0.38461538461538464,2.0,0.75,3,0,True,2
3.5,11.0,0.34615384615384615,3.5,1.0,7,1,True,2
1.5,14.0,0.3076923076923077,4.0,0.75,6,1,True,2
4.0,18.0,0.2692307692307693,3.5,1.0,7,0,True,2
4.0,25.0,0.3076923076923077,2.0,0.75,3,1,True,2
2.5,30.0,0.34615384615384615,3.5,1.0,7,1,True,2
1.5,13.0,0.42307692307692313,1.5,1.0,3,2,True,2
2.5,28.0,0.3076923076923077,3.0,1.0,6,1,True,2
2.0,20.0,0.34615384615384615,3.0,0.8333333333333334,5,1,True,2
1.0,19.0,0.42307692307692313,3.5,0.8571428571428571,6,2,True,2
1.0,26.0,0.38461538461538464,3.5,1.0,7,2,True,2
1.0,20.0,0.3076923076923077,3.0,1.0,6,2,True,2
2.5,12.0,0.3076923076923077,2.5,1.0,5,1,True,2
1.5,12.0,0.2692307692307693,2.0,0.75,3,2,True,2
2.5,15.0,0.34615384615384615,3.0,1.0,6,1,True,2
4.0,6.0,0.3076923076923077,3.0,0.8333333333333334,5,0,True,2
3.5,32.0,0.34615384615384615,3.0,1.0,6,0,True,2
2.0,8.0,0.38461538461538464,3.0,1.0,6,1,True,2
4.0,24.0,0.3076923076923077,3.5,0.8571428571428571,6,0,True,2
1.5,11.0,0.23076923076923078,3.0,1.0,6,1,True,2
2.5,26.0,0.38461538461538464,3.0,0.8333333333333334,5,1,True,2
2.0,15.0,0.23076923076923078,2.5,1.0,5,1,True,2
2.5,21.0,0.3076923076923077,2.5,0.8,4,1,True,2
2.0,21.0,0.34615384615384615,2.0,1.0,4,1,True,2
3.5,27.0,0.3076923076923077,2.5,1.0,5,1,True,2
3.0,24.0,0.34615384615384615,4.0,1.0,8,1,True,2
4.0,6.0,0.3076923076923077,2.0,1.0,4,0,True,2
3.5,23.0,0.2692307692307693,3.0,0.8333333333333334,5,1,True,2
3.0,12.0,0.11538461538461539,3.0,0.8333333333333334,5,0,True,2
2.0,29.0,0.34615384615384615,2.5,1.0,5,1,True,2
2.0,12.0,0.19230769230769232,2.0,1.0,4,2,True,2
3.5,23.0,0.19230769230769232,3.5,0.8571428571428571,6,1,True,2
2.5,15.0,0.34615384615384615,2.0,1.0,4,2,True,2
2.5,21.0,0.34615384615384615,2.0,1.0,4,1,True,2
3.0,25.0,0.19230769230769232,2.0,1.0,4,1,True,2
1.0,28.0,0.38461538461538464,2.5,1.0,5,2,True,2
2.5,28.0,0.3076923076923077,2.5,1.0,5,1,True,2
2.5,26.0,0.3076923076923077,3.0,1.0,6,0,True,2
2.5,26.0,0.34615384615384615,4.0,0.875,7,1,True,2
2.0,33.0,0.34615384615384615,4.0,0.875,7,1,True,2
2.0,27.0,0.34615384615384615,4.5,0.8888888888888888,8,2,True,2
2.5,25.0,0.3076923076923077,4.0,0.875,7,1,True,2
1.0,20.0,0.3076923076923077,3.5,0.8571428571428571,6,2,True,2
2.5,15.0,0.34615384615384615,3.5,0.7142857142857143,5,1,True,2
1.0,26.0,0.2692307692307693,2.0,1.0,4,2,True,2
3.0,26.0,0.3076923076923077,2.5,1.0,5,1,True,2
1.0,25.0,0.34615384615384615,2.0,1.0,4,2,True,2
2.5,27.0,0.3076923076923077,3.0,1.0,6,2,True,2
2.0,17.0,0.3076923076923077,4.5,0.8888888888888888,8,2,True,2
3.5,22.0,0.3076923076923077,4.5,0.8888888888888888,8,1,True,2
3.0,9.0,0.2692307692307693,4.5,0.7777777777777778,7,0,True,2
2.5,19.0,0.2692307692307693,3.0,0.8333333333333334,5,1,True,2
2.0,10.0,0.34615384615384615,4.0,1.0,8,1,True,2
3.5,25.0,0.3076923076923077,2.0,1.0,4,1,True,2
3.5,21.0,0.3076923076923077,2.5,1.0,5,0,True,2
2.0,22.0,0.38461538461538464,2.5,1.0,5,1,True,2
2.0,22.0,0.34615384615384615,2.5,1.0,5,1,True,2
2.0,22.0,0.3076923076923077,4.5,0.8888888888888888,8,1,True,2
2.5,25.0,0.3076923076923077,1.5,1.0,3,2,True,2
1.5,12.0,0.23076923076923078,5.0,0.8,8,2,True,2
1.5,33.0,0.34615384615384615,2.0,1.0,4,2,True,2
1.0,19.0,0.23076923076923078,2.5,1.0,5,2,True,2
2.0,24.0,0.3076923076923077,3.0,1.0,6,1,True,2
3.0,15.0,0.2692307692307693,2.0,1.0,4,0,True,2
3.5,26.0,0.2692307692307693,3.5,1.0,7,0,True,2
3.5,12.0,0.23076923076923078,3.0,0.8333333333333334,5,1,True,2
3.5,23.0,0.2692307692307693,3.5,0.8571428571428571,6,2,True,2
2.5,29.0,0.3076923076923077,2.0,1.0,4,2,True,2
2.5,0.0,0.3076923076923077,2.5,1.0,5,2,True,2
3.0,21.0,0.34615384615384615,3.5,0.8571428571428571,6,1,True,2
2.5,21.0,0.3076923076923077,2.0,1.0,4,1,True,2
2.5,27.0,0.3076923076923077,2.5,0.8,4,1,True,2
3.5,30.0,0.3076923076923077,3.5,0.8571428571428571,6,1,True,2
4.0,24.0,0.3076923076923077,1.5,0.6666666666666666,2,1,True,2
2.5,25.0,0.3076923076923077,2.5,1.0,5,1,True,2
4.0,23.0,0.2692307692307693,2.0,1.0,4,1,True,2
4.0,0.0,0.23076923076923078,1.5,1.0,3,0,True,2
1.5,27.0,0.3076923076923077,1.0,1.0,2,2,True,2
3.5,13.0,0.2692307692307693,3.0,1.0,6,1,True,2
2.0,20.0,0.23076923076923078,2.5,1.0,5,0,True,2
2.5,28.0,0.34615384615384615,3.0,0.8333333333333334,5,0,True,2
4.0,22.0,0.3076923076923077,1.5,1.0,3,2,True,2
3.0,22.0,0.3076923076923077,4.5,0.7777777777777778,7,1,True,2
3.0,24.0,0.2692307692307693,1.5,1.0,3,0,True,2
2.0,24.0,0.46153846153846156,1.0,1.0,2,1,True,2
